id_left,left,id_right,right,label
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1320,"5-6月之抽穗期蕉區，適逢香蕉花薊馬危害發生期，請把握防治時機。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1217,"蕉株抽穗時期間，請蕉農繼續做好花薊馬防治作業，俾生產外觀優良品質香蕉。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1310,"避免造成蕉果嚴重水銹斑而影響香蕉外觀優良品質，籲請蕉農務必把握抽穗期蕉株花薊馬防治時機作業。香蕉所、防檢局及田邊好幫手關心您。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1247,"蕉株抽穗期間，請務必加強宣導蕉農適時做好花薊馬防治作業，俾確保生產外觀優良品質香蕉。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1176,"請加強宣導  貴社社員進行香蕉果房花薊馬防治措施，俾確保蕉果正常外觀品質。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1326,"蕉株抽穗期間，籲請蕉農務必適時做好花薊馬防治作業。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1228,"蕉株抽穗時期間，籲請蕉農適時做好花薊馬防治作業，俾生產外觀優良品質香蕉。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1267,"香蕉所籲請蕉農於蕉株抽穗期間，把握花薊馬防治時機，繼續做好抽穗蕉株花薊馬防治作業
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1173,"請加強宣導  貴社社員香蕉果房花薊馬及成熟斑防治措施，俾確保蕉果外觀品質。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1315,"蕉株抽穗期間，籲請蕉農適時做好花薊馬防治作業，俾確保生產外觀優良品質。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1193,"請宣導蕉農進行抽穗蕉株花薊馬防治工作，俾確保蕉果正常外觀品質
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1263,"籲請蕉農注意防範抽穗期蕉株花薊馬防治工作，並轉知農友參考警報防治內容。
",like
1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
",1300,"香蕉正值抽穗期，香蕉所籲請農友加強花薊馬防範工作，以確保香蕉品質。
",like
383,"水稻抽穗前，籲請農友加強田間稻熱病防治。臺南區農改場、防檢局及田邊好幫手關心您。
",411,"清明時節氣候不穩定，為稻熱病發生適期，臺南區農改場提醒農友注意防治。臺南區農改場、防檢局及田邊好幫手關心您。
",like
1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",1190,"發佈95/96年期各蕉區葉部病害第 4 次防治情報，請  參考採行。
",like
1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",1172,"發佈九十二∕九十三年度各蕉區葉部病害第三次防治情報
",like
1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",1347,"為避免香蕉黑星病延後香蕉之抽穗、蕉果飽熟及降低外觀品質，籲請蕉農加強防治作業。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",1340,"近來氣候有利香蕉葉部病菌感染及漫延，請進入抽穗期蕉園，掌握時機做好防範工作，以免影響產量及品質。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",1249,"籲請蕉農繼續注意加強香蕉葉部黑星病防治工作，俾確保提昇蕉株良好發育、蕉果品質及產量。
",like
1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",like
1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",like
1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",1232,"籲請蕉農加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量。
",like
866,"請加強果實蠅全面共同防治確保水果產量品質
",961,"果實蠅已進入發生高峰期，請果農立即加強防治
",like
1311,"為提高蕉苗成活率，維護香蕉蕉株健康生長，籲請種植香蕉組織培養苗農友加強香蕉嵌紋病危害防治。香蕉所、防檢局及田邊好幫手關心您。
",1292,"冬末、初春種植香蕉組培苗易發生香蕉嵌紋病及萎縮病危害，香蕉所籲請農友及時強化防治工作。
",like
1311,"為提高蕉苗成活率，維護香蕉蕉株健康生長，籲請種植香蕉組織培養苗農友加強香蕉嵌紋病危害防治。香蕉所、防檢局及田邊好幫手關心您。
",1327,"本年冬季氣候較溫暖乾燥，適合香蕉嵌紋病及萎縮病之媒介蚜蟲繁殖及傳播病害，籲請種植香蕉組培苗農友及時做好防治作業。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1311,"為提高蕉苗成活率，維護香蕉蕉株健康生長，籲請種植香蕉組織培養苗農友加強香蕉嵌紋病危害防治。香蕉所、防檢局及田邊好幫手關心您。
",1265,"目前正值香蕉嵌紋病媒介蚜蟲繁殖危害季節，香蕉研究所籲請種植香蕉組培苗農友，及時做好把握防治作業，避免蕉株遭受嵌紋病毒危害及損失
",like
1311,"為提高蕉苗成活率，維護香蕉蕉株健康生長，籲請種植香蕉組織培養苗農友加強香蕉嵌紋病危害防治。香蕉所、防檢局及田邊好幫手關心您。
",1280,"香蕉所籲請組織培養苗種植者，於香蕉嵌紋病媒介蚜蟲危害季節，加強防治工作，提高蕉苗成活率。
",like
1311,"為提高蕉苗成活率，維護香蕉蕉株健康生長，籲請種植香蕉組織培養苗農友加強香蕉嵌紋病危害防治。香蕉所、防檢局及田邊好幫手關心您。
",1244,"請種植香蕉組織培養苗者，務必加強香蕉嵌紋病防治工作，俾提高蕉苗成活率。
",like
1282,"香蕉所籲請蕉農注意梅雨季節期間香蕉葉部病害防治工作
",1261,"請加強宣導  貴單位轄區香蕉葉部病害防治工作，以確保香蕉良好之品質及產量。
",like
1282,"香蕉所籲請蕉農注意梅雨季節期間香蕉葉部病害防治工作
",1276,"香蕉所籲請轄區蕉農繼續加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量
",like
1282,"香蕉所籲請蕉農注意梅雨季節期間香蕉葉部病害防治工作
",1319,"請蕉農務必採行正確香蕉葉部病害防治工作，俾確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1282,"香蕉所籲請蕉農注意梅雨季節期間香蕉葉部病害防治工作
",1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",like
282,"番荔枝害蟲密度升高，臺東場籲請農友注意防範
",298,"番荔枝害蟲密度升高，籲請農友注意防範。臺東區農改場、防檢局及田邊好幫手關心您。
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",1373,"美濃地區已發生熱稻病，請加強高屏地區防治宣導
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",542,"氣候持續溼熱，適合水稻白葉枯病、紋枯病的發生與蔓延，臺中區農業改良場提出防治對策，籲請農友掌握防治時機
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",986,"苗栗區農業改良場發佈水稻白葉枯病警報
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",646,"連日豪雨或雷雨，台南農改場籲請農友做好水稻紋枯病及白葉枯病防治工作 
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",691,"颱風過後連續下雨台南區農改場籲請農友做好水稻白葉枯病防治工作
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",476,"水稻白葉枯病警報
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",1120,"二期稻作白葉枯病發生警報
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",527,"水稻陸續進入抽穗期，氣候即將轉為陰晴不定，適合穗稻熱病的發生，台中區農業改良場籲請農友掌握防治時機
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",1369,"請農友注意稻熱病防治工作
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",911,"發佈水稻白葉枯病疫情警報
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",562,"請注意防治白葉枯病  確保水稻產量與品質
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",576,"請注意防治穗稻熱病  確保水稻產量與品質
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",628,"正值水稻分蘗期，台南場請農友注意水稻紋枯病防治工作
",like
1119,"台中區農業改良場籲請農民掌握時機，防治水稻穗稻熱病及白葉枯病
",616,"水稻分蘗盛期籲請農友做好水稻紋枯病及白葉枯病防治工作
",like
1378,"籲請農友注意木瓜黑腐病之發生
",692,"連續大雨，台南區農改場提醒農友加強木瓜園病害管理工作，以降低其蔓延及損失
",like
1378,"籲請農友注意木瓜黑腐病之發生
",744,"氣溫轉涼，台南區農改場籲加強木瓜黑腐病防治
",like
437,"近期降雨頻繁，臺南區農改場籲請農友注意水稻葉稻熱病與紋枯病之防治。臺南區農改場、防檢局及田邊好幫手關心您。
",1086,"田間監測已發現葉稻熱病病斑，籲請農友加強注意稻熱病的發生，把握防治時機。臺南區農改場、防檢局及田邊好幫手關心您。
",like
215,"臺中農改場表示彰化地區褐飛蝨及白背飛蝨已出現零星危害，請農友加強注意，以及時防治。
",223,"水稻褐飛蝨、白背飛蝨及瘤野螟已零星發生，請農友加強防治措施，避免產量受損。臺中農改場、防檢局及田邊好幫手關心您。
",like
215,"臺中農改場表示彰化地區褐飛蝨及白背飛蝨已出現零星危害，請農友加強注意，以及時防治。
",230,"水稻白葉枯病及飛蝨類現蹤，且正值瘤野螟成蛾盛期，籲請農民即刻防治。臺中區農改場、防檢局及田邊好幫手關心您。
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",1005,"稻熱病進入好發季節，防檢局籲請農友加強防治
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",296,"連續多日有雨籲請農友加強防治稻熱病及紋枯病。臺東農改場、防檢局及田邊好幫手關心您。
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",1023,"嘉義市已發現水稻稻熱病發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",891,"花蓮、宜蘭地區作物病蟲害疫情警報第2號
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",188,"花蓮區水稻陸續進入分蘗終期或進入抽穗期，花蓮縣動植物防疫所提醒農友把握防治時機，避免穗稻熱病影響產量。花蓮縣動植物防疫所、防檢局及田邊好幫手關心您。
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",289,"連日降雨且溫差大濕度高，請農友加強防範穗稻熱病，避免產量損失。
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",817,"本所近日監測縣內水稻田區，發現已有零星穗稻熱病發生，籲請提醒轄內農民加強穗稻熱病防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",809,"縣內已有零星稻熱病發生，籲請農友加強稻熱病防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",988,"雨後適合稻熱病發生，請持續進行監測並指導農民防治
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",1000,"新聞稿-稻熱病進入好發季節，防檢局籲請農友加強防範
",like
1010,"提早入梅，請加強防範水稻稻熱病發生
",1041,"籲請農友注意防治穗稻熱病。臺南市政府、防檢局及田邊好幫手關心您。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1190,"發佈95/96年期各蕉區葉部病害第 4 次防治情報，請  參考採行。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1274,"香蕉所籲請轄區蕉農加強香蕉葉部病害防治作業，俾確保香蕉良好之品質及產量。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1172,"發佈九十二∕九十三年度各蕉區葉部病害第三次防治情報
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1199,"請宣導蕉農繼續做好香蕉葉部病害(黑星病、葉斑病等) 防治工作，以確保香蕉產量、品質，請查照。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1276,"香蕉所籲請轄區蕉農繼續加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1187,"發佈95／96年期各蕉區葉部病害第 1 次防治情報
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1340,"近來氣候有利香蕉葉部病菌感染及漫延，請進入抽穗期蕉園，掌握時機做好防範工作，以免影響產量及品質。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1249,"籲請蕉農繼續注意加強香蕉葉部黑星病防治工作，俾確保提昇蕉株良好發育、蕉果品質及產量。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1232,"籲請蕉農加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1302,"香蕉所表示近日晴雨不定，適合香蕉黑星病及葉斑病等病害發生，防檢局籲請農友加強注意防範。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1207,"請宣導蕉農持續做好香蕉黑星病及葉斑病等葉部病害防治工作，以確保香蕉正常產量及品質
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1198,"近來天氣高溫多濕，香蕉黑星病及葉斑病易於發生擴散，請宣導蕉農繼續做好香蕉葉部病害防治工作，確保香蕉品質。
",like
1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",1339,"籲請蕉農注意香蕉葉部病害防治作業，以確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
179,"蘇迪勒強風豪雨後，籲請農友注意蔬果復育措施減少損失。高雄區農改場、防檢局及田邊好幫手關心您。
",1271,"香蕉所籲請蕉農務必做好開花蕉株果房疏果、整梳及套袋工作，以提高蕉果品質。
",like
760,"連日大雨，台南區農改場籲加強茄科細菌性斑點病防治
",791,"連日有雨，台南區農改場籲請加強茄科細菌性斑點病防治
",like
857,"梨赤星病及梨木蝨防治技術座談會
",465,"梨木蝨危害籲請梨農加強防治
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",344,"早晚溫差大濕度高，臺南場籲請農友加強水稻稻熱病與白葉枯病防治。
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",986,"苗栗區農業改良場發佈水稻白葉枯病警報
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",27,"發佈水稻白葉枯病及飛蝨類蟲害防治警報，苗栗場籲請農友及民眾注意防治。
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",691,"颱風過後連續下雨台南區農改場籲請農友做好水稻白葉枯病防治工作
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",476,"水稻白葉枯病警報
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",375,"水稻白葉枯病發生風險提高，請注意田間病徵，及早加強防範措施，避免產量損失。台南農改場、防檢局及田邊好幫手關心您。
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",121,"高雄場表示近日連續午後降雨，籲請農友注意防範水稻病蟲害
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",49,"苗栗地區發布水稻白葉枯病防治警報，籲請農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",759,"連日大雨，台南區農改場籲加強水稻白葉枯病防治
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",790,"颱風過後，台南農改場籲加強水稻白葉枯病防治
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",911,"發佈水稻白葉枯病疫情警報
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",562,"請注意防治白葉枯病  確保水稻產量與品質
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",505,"水稻白葉枯病、紋枯病、瘤野螟部份地區發生嚴重，苗栗區農改場籲請農民適期防治
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",129,"連日豪雨水稻白葉枯病易發生，請農友加強注意病徵，及時防範，避免損失。高雄農改場、防檢局及田邊好幫手關心您。
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",498,"苗栗改良場發佈水稻白葉枯病、紋枯病及瘤野螟防治警報，請轉知農友參考警報內容注意防治。
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",46,"發布水稻白葉枯病及飛蝨類蟲害防治預警。苗栗區農改場、防檢局及田邊好幫手關心您。
",like
163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
",95,"發布本(104)年度第二期作水稻白葉枯病發生預報。桃園區農改場、防檢局及田邊好幫手關心您。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1190,"發佈95/96年期各蕉區葉部病害第 4 次防治情報，請  參考採行。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1274,"香蕉所籲請轄區蕉農加強香蕉葉部病害防治作業，俾確保香蕉良好之品質及產量。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1172,"發佈九十二∕九十三年度各蕉區葉部病害第三次防治情報
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1194,"發佈95/96年期香蕉葉部病害第 9 次防治情報，請宣導蕉農採行。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1199,"請宣導蕉農繼續做好香蕉葉部病害(黑星病、葉斑病等) 防治工作，以確保香蕉產量、品質，請查照。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1276,"香蕉所籲請轄區蕉農繼續加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1187,"發佈95／96年期各蕉區葉部病害第 1 次防治情報
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1347,"為避免香蕉黑星病延後香蕉之抽穗、蕉果飽熟及降低外觀品質，籲請蕉農加強防治作業。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1278,"籲請蕉農於冬春期間確實加強香蕉葉部病害防治作業，俾確保採收果品之優良品質。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1250,"請宣導蕉農注意雨季期間香蕉葉部病害防治工作，俾確保日後香蕉良好之品質及產量。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1340,"近來氣候有利香蕉葉部病菌感染及漫延，請進入抽穗期蕉園，掌握時機做好防範工作，以免影響產量及品質。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1249,"籲請蕉農繼續注意加強香蕉葉部黑星病防治工作，俾確保提昇蕉株良好發育、蕉果品質及產量。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1180,"發佈 94／95 年期各蕉區葉部病害第 4 次防治情報
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1232,"籲請蕉農加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1302,"香蕉所表示近日晴雨不定，適合香蕉黑星病及葉斑病等病害發生，防檢局籲請農友加強注意防範。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1207,"請宣導蕉農持續做好香蕉黑星病及葉斑病等葉部病害防治工作，以確保香蕉正常產量及品質
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1236,"請宣導蕉農做好香蕉黑星病及葉斑病等葉部病害防治工作，確保香蕉品質、產量
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1198,"近來天氣高溫多濕，香蕉黑星病及葉斑病易於發生擴散，請宣導蕉農繼續做好香蕉葉部病害防治工作，確保香蕉品質。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1339,"籲請蕉農注意香蕉葉部病害防治作業，以確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
",1350,"為避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀品質，籲請蕉農加強香蕉葉部病害防治作業。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1333,"冬末初春時節，香蕉組織培養苗易發生香蕉嵌紋病及萎縮病危害，籲請農友及時強化防治工作，俾確保蕉苗正常發育。香蕉研究所、防檢局及田邊好幫手關心您。
",1342,"初春時期，香蕉組織培養苗易發生香蕉嵌紋病，籲請農友及時強化防治工作，俾確保蕉苗正常發育。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1333,"冬末初春時節，香蕉組織培養苗易發生香蕉嵌紋病及萎縮病危害，籲請農友及時強化防治工作，俾確保蕉苗正常發育。香蕉研究所、防檢局及田邊好幫手關心您。
",1352,"初春時期氣候乾燥，香蕉組織培養苗易發生嵌紋病危害，籲請農友及時強化防治工作。香蕉研究所、防檢局及田邊好幫手關心您。
",like
1333,"冬末初春時節，香蕉組織培養苗易發生香蕉嵌紋病及萎縮病危害，籲請農友及時強化防治工作，俾確保蕉苗正常發育。香蕉研究所、防檢局及田邊好幫手關心您。
",1334,"適逢初春氣候乾燥，蕉苗易受香蕉嵌紋病及萎縮病危害，籲請農友加強防治，維護蕉株健康生長。香蕉研究所、防檢局及田邊好幫手關心您。
",like
